FILENAME	MARKER_MGI_ID	ALLELE_MGI_ID	COMMENTS
Mutagenetix.xlsx	MGI:102806		
Mutagenetix.xlsx	MGI:102809		
Mutagenetix.xlsx	MGI:102809		
Mutagenetix.xlsx	MGI:102810		
Mutagenetix.xlsx	MGI:102844		
Mutagenetix.xlsx	MGI:102844		
Mutagenetix.xlsx	MGI:102844		
Mutagenetix.xlsx	MGI:102844		
Mutagenetix.xlsx	MGI:102844		
Mutagenetix.xlsx	MGI:102845		
Mutagenetix.xlsx	MGI:102845		
Mutagenetix.xlsx	MGI:102845		
Mutagenetix.xlsx	MGI:102848		
Mutagenetix.xlsx	MGI:102848		
Mutagenetix.xlsx	MGI:102849		
Mutagenetix.xlsx	MGI:102849		
Mutagenetix.xlsx	MGI:102849		
Mutagenetix.xlsx	MGI:102849		
Mutagenetix.xlsx	MGI:102849		
Mutagenetix.xlsx	MGI:102850		
Mutagenetix.xlsx	MGI:102850		
Mutagenetix.xlsx	MGI:102850		
Mutagenetix.xlsx	MGI:102854		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102889		
Mutagenetix.xlsx	MGI:102890		
Mutagenetix.xlsx	MGI:102891		
Mutagenetix.xlsx	MGI:102891		
Mutagenetix.xlsx	MGI:102891		
Mutagenetix.xlsx	MGI:102891		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102897		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
